step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
39,"[False, True, False]",0,1,0,0.3333333333333333,3524.0,0.64,0,0,0.3253333333333333,0.45,0.39999999999999997,0.15000000000000002,0.8,0.3,0.5,42,steady,M2-Threshold
40,"[False, True, True]",0,1,1,0.6666666666666666,4265.999999999999,0.564,0,0,0.3858666666666667,0.35000000000000003,0.44999999999999996,0.2,0.8,0.4,0.5,42,steady,M2-Threshold
41,"[False, True, True]",0,1,1,0.6666666666666666,4275.0,0.552,0,0,0.38226666666666664,0.25000000000000006,0.49999999999999994,0.25,0.7,0.5,0.5,42,steady,M2-Threshold
42,"[False, True, True]",0,1,1,0.6666666666666666,3820.0,0.52625,0,0,0.37454166666666666,0.15000000000000008,0.5499999999999999,0.3,0.6,0.6,0.5,42,steady,M2-Threshold
43,"[False, True, True]",0,1,1,0.6666666666666666,2433.0,0.43475,0,0,0.3470916666666667,0.05000000000000007,0.6,0.35,0.5,0.7,0.5,42,steady,M2-Threshold
44,"[False, True, True]",0,1,1,0.6666666666666666,2420.0,0.50725,0,0,0.36884166666666673,0.10000000000000007,0.49999999999999994,0.39999999999999997,0.4,0.8,0.5,42,steady,M2-Threshold
45,"[False, True, True]",0,1,1,0.6666666666666666,2600.0,0.629,0,0,0.42203333333333337,0.15000000000000008,0.39999999999999997,0.44999999999999996,0.3,0.9,0.6,42,steady,M2-Threshold
46,"[False, True, True]",0,1,1,0.6666666666666666,2540.0,0.63125,0,0,0.42270833333333335,0.20000000000000007,0.3,0.49999999999999994,0.2,0.9,0.7,42,steady,M2-Threshold
47,"[False, True, True]",0,1,1,0.6666666666666666,3432.9999999999995,0.58375,0,0,0.40845833333333337,0.25000000000000006,0.2,0.5499999999999999,0.1,0.9,0.8,42,steady,M2-Threshold
48,"[False, True, True]",0,1,1,0.6666666666666666,2600.0,0.4635,0,0,0.38905,0.30000000000000004,0.15000000000000002,0.5499999999999999,0.0,1.0,0.9,42,steady,M2-Threshold
49,"[False, False, True]",0,0,1,0.3333333333333333,2952.9999999999995,0.49524999999999997,0,0,0.3319083333333333,0.35000000000000003,0.10000000000000002,0.5499999999999999,0.0,0.9,1.0,42,steady,M2-Threshold
50,"[False, False, True]",0,0,1,0.3333333333333333,2849.9999999999995,0.53025,0,0,0.32574166666666665,0.4,0.10000000000000002,0.49999999999999994,0.0,0.8,1.0,42,steady,M2-Threshold
51,"[False, False, True]",0,0,1,0.3333333333333333,2900.0,0.42075,0,0,0.276225,0.45,0.10000000000000002,0.44999999999999996,0.0,0.7,1.0,42,steady,M2-Threshold
52,"[False, False, True]",0,0,1,0.3333333333333333,2360.0,0.4645,0,0,0.27268333333333333,0.5,0.15000000000000002,0.35,0.0,0.6,1.0,42,steady,M2-Threshold
53,"[False, False, False]",0,0,0,0.0,2993.0,0.4805,0,0,0.17748333333333327,0.55,0.2,0.25,0.0,0.5,0.9,42,steady,M2-Threshold
54,"[False, False, True]",0,0,1,0.3333333333333333,2210.0000000000005,0.38275,0,0,0.19815833333333327,0.6000000000000001,0.25,0.15000000000000002,0.0,0.4,0.9,42,steady,M2-Threshold
55,"[True, False, False]",1,0,0,0.3333333333333333,4109.0,0.5507500000000001,0,0,0.23189166666666666,0.65,0.29999999999999993,0.05,0.1,0.3,0.8,42,steady,M2-Threshold
