step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
64,"[False, True, False]",0,1,0,0.3333333333333333,1440.0,0.4025,0.0,0,0.1540833333333333,0.5,0.3,0.2,0.1,0.6,0.3,42,steady,M1-Fixed
65,"[False, True, False]",0,1,0,0.3333333333333333,2178.0,0.494,0.0,0,0.1982,0.5,0.3,0.2,0.1,0.7,0.3,42,steady,M1-Fixed
66,"[False, True, False]",0,1,0,0.3333333333333333,3024.0,0.4554999999999999,0.0,0,0.1699833333333333,0.5,0.3,0.2,0.0,0.8,0.2,42,steady,M1-Fixed
67,"[False, True, False]",0,1,0,0.3333333333333333,3412.0,0.595,0.0,0,0.2118333333333332,0.5,0.3,0.2,0.0,0.8,0.2,42,steady,M1-Fixed
68,"[False, True, False]",0,1,0,0.3333333333333333,4142.0,0.54025,0.0,0,0.1954083333333333,0.5,0.3,0.2,0.0,0.8,0.2,42,steady,M1-Fixed
69,"[True, True, True]",1,1,1,1.0,5664.0,0.5815,0.0,0,0.3744499999999999,0.5,0.3,0.2,0.1,0.9,0.2,42,steady,M1-Fixed
70,"[True, True, True]",1,1,1,1.0,5784.0,0.5525,0.0,0,0.4157499999999999,0.5,0.3,0.2,0.2,1.0,0.3,42,steady,M1-Fixed
71,"[True, True, True]",1,1,1,1.0,6484.0,0.5635,0.0,0,0.4523833333333333,0.5,0.3,0.2,0.3,1.0,0.4,42,steady,M1-Fixed
72,"[True, False, True]",1,0,1,0.6666666666666666,6832.0,0.57775,0.0,0,0.3899916666666667,0.5,0.3,0.2,0.4,0.9,0.4,42,steady,M1-Fixed
73,"[True, True, True]",1,1,1,1.0,6624.0,0.50225,0.0,0,0.4673416666666666,0.5,0.3,0.2,0.5,0.9,0.5,42,steady,M1-Fixed
74,"[True, True, True]",1,1,1,1.0,6624.0,0.62725,0.0,0,0.5381750000000001,0.5,0.3,0.2,0.6,0.9,0.6,42,steady,M1-Fixed
75,"[True, True, True]",1,1,1,1.0,6252.0,0.69075,0.0,0,0.5905583333333333,0.5,0.3,0.2,0.7,0.9,0.7,42,steady,M1-Fixed
76,"[False, True, True]",0,1,1,0.6666666666666666,5486.0,0.6265,0.0,0,0.5212833333333334,0.5,0.3,0.2,0.7,0.9,0.8,42,steady,M1-Fixed
77,"[False, True, True]",0,1,1,0.6666666666666666,5486.0,0.594,0.0,0,0.5282,0.5,0.3,0.2,0.7,0.9,0.9,42,steady,M1-Fixed
78,"[False, True, True]",0,1,1,0.6666666666666666,4312.0,0.6164999999999999,0.0,0,0.5516166666666666,0.5,0.3,0.2,0.7,0.9,1.0,42,steady,M1-Fixed
79,"[False, True, True]",0,1,1,0.6666666666666666,3936.0,0.4415,0.0,0,0.48245,0.5,0.3,0.2,0.6,0.9,1.0,42,steady,M1-Fixed
80,"[False, True, True]",0,1,1,0.6666666666666666,3482.0,0.4235,0.0,0,0.4603833333333333,0.5,0.3,0.2,0.5,0.9,1.0,42,steady,M1-Fixed
81,"[False, True, True]",0,1,1,0.6666666666666666,3582.0,0.526,0.0,0,0.4744666666666666,0.5,0.3,0.2,0.4,0.9,1.0,42,steady,M1-Fixed
82,"[False, True, True]",0,1,1,0.6666666666666666,4284.0,0.62225,0.0,0,0.5033416666666666,0.5,0.3,0.2,0.3,1.0,1.0,42,steady,M1-Fixed
83,"[False, True, True]",0,1,1,0.6666666666666666,4436.0,0.521,0.0,0,0.4563,0.5,0.3,0.2,0.2,1.0,1.0,42,steady,M1-Fixed
84,"[False, True, True]",0,1,1,0.6666666666666666,3582.0,0.4454999999999999,0.0,0,0.4169833333333334,0.5,0.3,0.2,0.1,1.0,1.0,42,steady,M1-Fixed
85,"[False, True, True]",0,1,1,0.6666666666666666,2918.0,0.61625,0.0,0,0.4515416666666666,0.5,0.3,0.2,0.0,1.0,1.0,42,steady,M1-Fixed
86,"[False, True, True]",0,1,1,0.6666666666666666,3590.0,0.49975,0.0,0,0.4165916666666667,0.5,0.3,0.2,0.0,1.0,1.0,42,steady,M1-Fixed
87,"[False, True, True]",0,1,1,0.6666666666666666,3290.0,0.4579999999999999,0.0,0,0.4040666666666667,0.5,0.3,0.2,0.0,1.0,1.0,42,steady,M1-Fixed
88,"[False, True, True]",0,1,1,0.6666666666666666,2540.0,0.50325,0.0,0,0.4176416666666667,0.5,0.3,0.2,0.0,1.0,1.0,42,steady,M1-Fixed
89,"[False, False, False]",0,0,0,0.0,2240.0,0.36225,0.0,0,0.208675,0.5,0.3,0.2,0.0,0.9,0.9,42,steady,M1-Fixed
90,"[False, False, True]",0,0,1,0.3333333333333333,3210.0,0.4404999999999999,0.0,0,0.28215,0.5,0.3,0.2,0.0,0.8,0.9,42,steady,M1-Fixed
91,"[False, False, True]",0,0,1,0.3333333333333333,2952.0,0.51375,0.0,0,0.2874583333333333,0.5,0.3,0.2,0.0,0.7,0.9,42,steady,M1-Fixed
92,"[False, True, True]",0,1,1,0.6666666666666666,3032.0,0.581,0.0,0,0.3742999999999999,0.5,0.3,0.2,0.0,0.7,0.9,42,steady,M1-Fixed
93,"[False, False, True]",0,0,1,0.3333333333333333,2910.0,0.51625,0.0,0,0.2715416666666666,0.5,0.3,0.2,0.0,0.6,0.9,42,steady,M1-Fixed
94,"[False, False, True]",0,0,1,0.3333333333333333,2610.0,0.49225,0.0,0,0.2476749999999999,0.5,0.3,0.2,0.0,0.5,0.9,42,steady,M1-Fixed
95,"[False, False, True]",0,0,1,0.3333333333333333,1872.0,0.472,0.0,0,0.2249333333333333,0.5,0.3,0.2,0.0,0.4,0.9,42,steady,M1-Fixed
96,"[False, False, True]",0,0,1,0.3333333333333333,2300.0,0.492,0.0,0,0.2142666666666666,0.5,0.3,0.2,0.0,0.3,0.9,42,steady,M1-Fixed
97,"[False, False, True]",0,0,1,0.3333333333333333,2300.0,0.51875,0.0,0,0.205625,0.5,0.3,0.2,0.0,0.2,0.9,42,steady,M1-Fixed
98,"[False, False, True]",0,0,1,0.3333333333333333,2800.0,0.56675,0.0,0,0.2033583333333332,0.5,0.3,0.2,0.0,0.1,0.9,42,steady,M1-Fixed
99,"[False, True, True]",0,1,1,0.6666666666666666,2672.0,0.63825,0.0,0,0.3248083333333332,0.5,0.3,0.2,0.0,0.2,1.0,42,steady,M1-Fixed
0,"[False, True, False]",0,1,0,0.3333333333333333,4142.0,0.621,0.0,0,0.2196333333333333,0.5,0.3,0.2,0.0,1.0,0.0,123,steady,M1-Fixed
1,"[False, True, False]",0,1,0,0.3333333333333333,3828.0,0.466,0.0,0,0.1731333333333333,0.5,0.3,0.2,0.0,1.0,0.0,123,steady,M1-Fixed
2,"[False, True, True]",0,1,1,0.6666666666666666,3098.0,0.484,0.0,0,0.3007555555555555,0.5,0.3,0.2,0.0,1.0,0.3333333333333333,123,steady,M1-Fixed
3,"[False, True, False]",0,1,0,0.3333333333333333,3708.0,0.44725,0.0,0,0.209175,0.5,0.3,0.2,0.0,1.0,0.25,123,steady,M1-Fixed
4,"[False, False, True]",0,0,1,0.3333333333333333,3828.0,0.537,0.0,0,0.2277666666666666,0.5,0.3,0.2,0.0,0.8,0.4,123,steady,M1-Fixed
5,"[False, True, True]",0,1,1,0.6666666666666666,3528.0,0.50425,0.0,0,0.3068305555555556,0.5,0.3,0.2,0.0,0.8333333333333334,0.5,123,steady,M1-Fixed
6,"[False, True, True]",0,1,1,0.6666666666666666,2978.0,0.55675,0.0,0,0.3384535714285713,0.5,0.3,0.2,0.0,0.8571428571428571,0.5714285714285714,123,steady,M1-Fixed
7,"[True, False, True]",1,0,1,0.6666666666666666,4768.0,0.51575,0.0,0,0.3380583333333333,0.5,0.3,0.2,0.125,0.75,0.625,123,steady,M1-Fixed
8,"[True, False, True]",1,0,1,0.6666666666666666,4960.0,0.56175,0.0,0,0.3611175925925926,0.5,0.3,0.2,0.2222222222222222,0.6666666666666666,0.6666666666666666,123,steady,M1-Fixed
9,"[True, True, True]",1,1,1,1.0,5222.0,0.484,0.0,0,0.4285333333333333,0.5,0.3,0.2,0.3,0.7,0.7,123,steady,M1-Fixed
10,"[False, True, True]",0,1,1,0.6666666666666666,4994.0,0.6607500000000001,0.0,0,0.4315583333333334,0.5,0.3,0.2,0.3,0.7,0.8,123,steady,M1-Fixed
11,"[False, True, True]",0,1,1,0.6666666666666666,4140.0,0.56675,0.0,0,0.420025,0.5,0.3,0.2,0.3,0.7,0.9,123,steady,M1-Fixed
12,"[False, True, True]",0,1,1,0.6666666666666666,4254.0,0.425,0.0,0,0.3774999999999999,0.5,0.3,0.2,0.3,0.7,0.9,123,steady,M1-Fixed
13,"[False, True, True]",0,1,1,0.6666666666666666,4374.0,0.5760000000000001,0.0,0,0.4394666666666666,0.5,0.3,0.2,0.3,0.7,1.0,123,steady,M1-Fixed
14,"[False, True, True]",0,1,1,0.6666666666666666,4374.0,0.5217499999999999,0.0,0,0.4398583333333333,0.5,0.3,0.2,0.3,0.8,1.0,123,steady,M1-Fixed
15,"[False, True, True]",0,1,1,0.6666666666666666,4184.0,0.49075,0.0,0,0.4305583333333334,0.5,0.3,0.2,0.3,0.8,1.0,123,steady,M1-Fixed
16,"[False, True, True]",0,1,1,0.6666666666666666,4436.0,0.5217499999999999,0.0,0,0.4398583333333333,0.5,0.3,0.2,0.3,0.8,1.0,123,steady,M1-Fixed
17,"[False, True, True]",0,1,1,0.6666666666666666,3890.0,0.5579999999999999,0.0,0,0.4507333333333333,0.5,0.3,0.2,0.2,0.9,1.0,123,steady,M1-Fixed
18,"[True, True, True]",1,1,1,1.0,4812.0,0.511,0.0,0,0.5199666666666667,0.5,0.3,0.2,0.2,1.0,1.0,123,steady,M1-Fixed
19,"[False, False, True]",0,0,1,0.3333333333333333,4948.0,0.647,0.0,0,0.3940999999999999,0.5,0.3,0.2,0.1,0.9,1.0,123,steady,M1-Fixed
20,"[False, True, True]",0,1,1,0.6666666666666666,5012.0,0.67425,0.0,0,0.4689416666666667,0.5,0.3,0.2,0.1,0.9,1.0,123,steady,M1-Fixed
21,"[False, True, True]",0,1,1,0.6666666666666666,3710.0,0.4225,0.0,0,0.3934166666666666,0.5,0.3,0.2,0.1,0.9,1.0,123,steady,M1-Fixed
22,"[False, True, True]",0,1,1,0.6666666666666666,3708.0,0.48225,0.0,0,0.4113416666666666,0.5,0.3,0.2,0.1,0.9,1.0,123,steady,M1-Fixed
23,"[True, False, False]",1,0,0,0.3333333333333333,4840.0,0.45475,0.0,0,0.3197583333333333,0.5,0.3,0.2,0.2,0.8,0.9,123,steady,M1-Fixed
24,"[True, False, True]",1,0,1,0.6666666666666666,5550.0,0.43925,0.0,0,0.381775,0.5,0.3,0.2,0.3,0.7,0.9,123,steady,M1-Fixed
25,"[True, False, True]",1,0,1,0.6666666666666666,6429.999999999999,0.53925,0.0,0,0.411775,0.5,0.3,0.2,0.4,0.6,0.9,123,steady,M1-Fixed
26,"[True, False, False]",1,0,0,0.3333333333333333,5260.0,0.597,0.0,0,0.3457666666666666,0.5,0.3,0.2,0.5,0.5,0.8,123,steady,M1-Fixed
27,"[True, False, False]",1,0,0,0.3333333333333333,3710.0,0.5585,0.0,0,0.3175499999999999,0.5,0.3,0.2,0.6,0.4,0.7,123,steady,M1-Fixed
28,"[True, False, False]",1,0,0,0.3333333333333333,4826.0,0.5855,0.0,0,0.2923166666666666,0.5,0.3,0.2,0.6,0.3,0.6,123,steady,M1-Fixed
29,"[True, False, False]",1,0,0,0.3333333333333333,4360.0,0.518,0.0,0,0.2720666666666666,0.5,0.3,0.2,0.7,0.3,0.5,123,steady,M1-Fixed
30,"[True, False, False]",1,0,0,0.3333333333333333,4706.0,0.55425,0.0,0,0.266275,0.5,0.3,0.2,0.8,0.2,0.4,123,steady,M1-Fixed
31,"[True, False, True]",1,0,1,0.6666666666666666,5698.0,0.4225,0.0,0,0.2934166666666666,0.5,0.3,0.2,0.9,0.1,0.4,123,steady,M1-Fixed
32,"[True, False, False]",1,0,0,0.3333333333333333,5690.0,0.4525,0.0,0,0.2190833333333333,0.5,0.3,0.2,1.0,0.0,0.3,123,steady,M1-Fixed
33,"[True, False, False]",1,0,0,0.3333333333333333,6132.0,0.59925,0.0,0,0.2631083333333333,0.5,0.3,0.2,1.0,0.0,0.3,123,steady,M1-Fixed
34,"[True, False, False]",1,0,0,0.3333333333333333,6751.999999999999,0.53125,0.0,0,0.2260416666666666,0.5,0.3,0.2,1.0,0.0,0.2,123,steady,M1-Fixed
35,"[True, False, False]",1,0,0,0.3333333333333333,5778.0,0.6145,0.0,0,0.23435,0.5,0.3,0.2,1.0,0.0,0.1,123,steady,M1-Fixed
36,"[True, False, True]",1,0,1,0.6666666666666666,7331.999999999999,0.5607500000000001,0.0,0,0.3015583333333334,0.5,0.3,0.2,1.0,0.0,0.2,123,steady,M1-Fixed
37,"[True, False, False]",1,0,0,0.3333333333333333,5890.0,0.5117499999999999,0.0,0,0.2201916666666666,0.5,0.3,0.2,1.0,0.0,0.2,123,steady,M1-Fixed
38,"[True, True, False]",1,1,0,0.6666666666666666,4720.0,0.4695,0.0,0,0.29085,0.5,0.3,0.2,1.0,0.1,0.2,123,steady,M1-Fixed
39,"[True, False, False]",1,0,0,0.3333333333333333,6132.0,0.5155,0.0,0,0.2379833333333332,0.5,0.3,0.2,1.0,0.1,0.2,123,steady,M1-Fixed
40,"[True, False, True]",1,0,1,0.6666666666666666,7331.999999999999,0.48825,0.0,0,0.3131416666666666,0.5,0.3,0.2,1.0,0.1,0.3,123,steady,M1-Fixed
41,"[True, True, False]",1,1,0,0.6666666666666666,7831.999999999999,0.5539999999999999,0.0,0,0.3328666666666666,0.5,0.3,0.2,1.0,0.2,0.2,123,steady,M1-Fixed
42,"[False, True, True]",0,1,1,0.6666666666666666,6212.0,0.759,0.0,0,0.4110333333333333,0.5,0.3,0.2,0.9,0.3,0.3,123,steady,M1-Fixed
43,"[True, True, True]",1,1,1,1.0,6864.0,0.4725,0.0,0,0.4250833333333333,0.5,0.3,0.2,0.9,0.4,0.4,123,steady,M1-Fixed
44,"[True, True, True]",1,1,1,1.0,6652.0,0.51475,0.0,0,0.4710916666666667,0.5,0.3,0.2,0.9,0.5,0.5,123,steady,M1-Fixed
45,"[False, True, True]",0,1,1,0.6666666666666666,6004.0,0.5435,0.0,0,0.4297166666666666,0.5,0.3,0.2,0.8,0.6,0.6,123,steady,M1-Fixed
46,"[False, True, True]",0,1,1,0.6666666666666666,6332.0,0.6722499999999999,0.0,0,0.4683416666666666,0.5,0.3,0.2,0.7,0.7,0.6,123,steady,M1-Fixed
47,"[False, True, True]",0,1,1,0.6666666666666666,6074.0,0.545,0.0,0,0.4468333333333333,0.5,0.3,0.2,0.6,0.8,0.7,123,steady,M1-Fixed
48,"[False, True, True]",0,1,1,0.6666666666666666,5230.0,0.5635,0.0,0,0.4523833333333333,0.5,0.3,0.2,0.5,0.8,0.8,123,steady,M1-Fixed
49,"[False, True, True]",0,1,1,0.6666666666666666,6004.0,0.57975,0.0,0,0.473925,0.5,0.3,0.2,0.4,0.9,0.9,123,steady,M1-Fixed
50,"[False, True, True]",0,1,1,0.6666666666666666,5746.0,0.5447500000000001,0.0,0,0.4634250000000001,0.5,0.3,0.2,0.3,1.0,0.9,123,steady,M1-Fixed
51,"[False, True, True]",0,1,1,0.6666666666666666,6004.0,0.55875,0.0,0,0.467625,0.5,0.3,0.2,0.2,1.0,1.0,123,steady,M1-Fixed
52,"[False, True, False]",0,1,0,0.3333333333333333,4544.0,0.6497499999999999,0.0,0,0.4115916666666666,0.5,0.3,0.2,0.2,1.0,0.9,123,steady,M1-Fixed
53,"[False, True, True]",0,1,1,0.6666666666666666,5024.0,0.51925,0.0,0,0.4224416666666666,0.5,0.3,0.2,0.1,1.0,0.9,123,steady,M1-Fixed
54,"[False, True, False]",0,1,0,0.3333333333333333,5094.0,0.5267499999999999,0.0,0,0.3246916666666666,0.5,0.3,0.2,0.0,1.0,0.8,123,steady,M1-Fixed
55,"[False, True, True]",0,1,1,0.6666666666666666,4544.0,0.56325,0.0,0,0.4023083333333334,0.5,0.3,0.2,0.0,1.0,0.8,123,steady,M1-Fixed
