step,sla_met,sla_embb_step,sla_urllc_step,sla_mmtc_step,sla_avg_step,total_throughput,bandwidth_util,decision_latency,token_usage,reward,alloc_embb,alloc_urllc,alloc_mmtc,sla_rate_embb,sla_rate_urllc,sla_rate_mmtc,seed,scenario,method
66,"[False, True, False]",0,1,0,0.3333333333333333,3611.9999999999995,0.45549999999999996,9.322957038879395,266,0.16998333333333332,0.5,0.4,0.1,0.0,1.0,0.0,42,steady,M4-SingleLLM
67,"[False, True, False]",0,1,0,0.3333333333333333,3897.9999999999995,0.595,8.234149932861328,267,0.21183333333333326,0.45,0.4,0.15,0.0,1.0,0.0,42,steady,M4-SingleLLM
68,"[False, True, False]",0,1,0,0.3333333333333333,4142.0,0.54025,5.466820240020752,0,0.1954083333333333,0.5,0.3,0.2,0.0,1.0,0.0,42,steady,M4-SingleLLM
69,"[True, True, False]",1,1,0,0.6666666666666666,5908.0,0.5815,9.875617027282715,267,0.2911166666666667,0.5,0.35,0.15,0.1,1.0,0.0,42,steady,M4-SingleLLM
70,"[True, True, False]",1,1,0,0.6666666666666666,6212.0,0.5525,9.334581136703491,267,0.29908333333333326,0.55,0.35,0.1,0.2,1.0,0.0,42,steady,M4-SingleLLM
71,"[True, True, True]",1,1,1,1.0,6668.0,0.5635,6.413323879241943,267,0.40238333333333337,0.5,0.35,0.15,0.3,1.0,0.1,42,steady,M4-SingleLLM
72,"[True, False, True]",1,0,1,0.6666666666666666,7074.0,0.57775,9.696226119995117,267,0.3566583333333333,0.5,0.35,0.15,0.4,0.9,0.2,42,steady,M4-SingleLLM
73,"[True, True, False]",1,1,0,0.6666666666666666,7416.0,0.50225,9.927398920059204,267,0.35067499999999996,0.55,0.4,0.05,0.5,0.9,0.2,42,steady,M4-SingleLLM
74,"[False, True, False]",0,1,0,0.3333333333333333,7389.473684210526,0.62725,10.552131175994873,267,0.3215083333333333,0.4210526315789474,0.4736842105263158,0.10526315789473685,0.5,0.9,0.2,42,steady,M4-SingleLLM
75,"[False, True, False]",0,1,0,0.3333333333333333,6890.799999999998,0.69075,10.278358936309814,267,0.3405583333333333,0.44999999999999996,0.4699999999999999,0.08,0.5,0.9,0.2,42,steady,M4-SingleLLM
76,"[False, True, False]",0,1,0,0.3333333333333333,5921.273261508325,0.6265,7.598952054977417,267,0.3212833333333333,0.48971596474045054,0.46033300685602346,0.04995102840352596,0.5,0.9,0.2,42,steady,M4-SingleLLM
77,"[False, True, True]",0,1,1,0.6666666666666666,5886.0,0.594,9.475350141525269,267,0.3948666666666667,0.4,0.5,0.1,0.5,0.9,0.3,42,steady,M4-SingleLLM
78,"[False, True, False]",0,1,0,0.3333333333333333,4640.0,0.6164999999999999,9.480337142944336,267,0.3349499999999999,0.45,0.5,0.05,0.5,0.9,0.3,42,steady,M4-SingleLLM
79,"[False, True, False]",0,1,0,0.3333333333333333,4646.0,0.4415,8.509507179260254,266,0.2657833333333333,0.4,0.5,0.1,0.4,0.9,0.3,42,steady,M4-SingleLLM
80,"[False, True, False]",0,1,0,0.3333333333333333,3763.0,0.4235,6.537700891494751,267,0.24371666666666664,0.45,0.5,0.05,0.3,0.9,0.3,42,steady,M4-SingleLLM
81,"[False, True, True]",0,1,1,0.6666666666666666,4056.0,0.526,10.152067184448242,266,0.3244666666666667,0.4,0.5,0.1,0.2,0.9,0.3,42,steady,M4-SingleLLM
